📺央视频道,#genre#
河北卫视,http://114.95.156.205:4022/rtp/239.45.1.44:5140
河北卫视,http://123.157.31.182:7912/rtp/233.50.201.140:5140
河北卫视,http://114.252.236.205:8000/rtp/239.3.1.148:8072
河北卫视,http://114.240.224.31:3000/rtp/239.3.1.148:8072
河北卫视,http://114.253.57.101:10000/rtp/239.3.1.148:8072
河北卫视,http://183.66.15.138:4070/rtp/235.254.198.184:7980
河北卫视,http://112.255.69.58:6666/rtp/239.253.254.112:8000
河北卫视,http://49.79.3.119:8890/rtp/239.49.1.236:6000
河北卫视,http://117.86.49.151:7777/rtp/239.49.1.236:6000
河北卫视,http://117.86.50.46:7777/rtp/239.49.1.236:6000
河南卫视,http://114.95.156.205:4022/rtp/239.45.0.3:5140
河南卫视,http://123.157.31.182:7912/rtp/233.50.201.144:5140
河南卫视,http://114.252.236.205:8000/rtp/239.3.1.27:8128
河南卫视,http://114.240.224.31:3000/rtp/239.3.1.27:8128
河南卫视,http://114.253.57.101:10000/rtp/239.3.1.27:8128
河南卫视,http://183.66.15.138:4070/rtp/235.254.198.26:1380
河南卫视,http://112.255.69.58:6666/rtp/239.253.254.190:8000
河南卫视,http://49.79.3.119:8890/rtp/239.49.8.197:6000
河南卫视,http://117.86.49.151:7777/rtp/239.49.8.197:6000
河南卫视,http://117.86.50.46:7777/rtp/239.49.8.197:6000
吉林卫视,http://114.95.156.205:4022/rtp/239.45.0.6:5140
吉林卫视,http://123.157.31.182:7912/rtp/233.50.201.48:5140
吉林卫视,http://114.252.236.205:8000/rtp/239.3.1.240:8172
吉林卫视,http://114.240.224.31:3000/rtp/239.3.1.240:8172
吉林卫视,http://114.253.57.101:10000/rtp/239.3.1.240:8172
吉林卫视,http://183.66.15.138:4070/rtp/235.254.198.39:1432
吉林卫视,http://112.255.69.58:6666/rtp/239.253.254.173:8000
吉林卫视,http://49.79.3.119:8890/rtp/239.49.8.187:6000
吉林卫视,http://117.86.49.151:7777/rtp/239.49.8.187:6000
吉林卫视,http://117.86.50.46:7777/rtp/239.49.8.187:6000
江苏卫视,http://114.95.156.205:4022/rtp/239.45.3.177:5140
江苏卫视,http://123.157.31.182:7912/rtp/233.50.201.106:5140
江苏卫视,http://114.252.236.205:8000/rtp/239.3.1.135:8028
江苏卫视,http://114.240.224.31:3000/rtp/239.3.1.135:8028
江苏卫视,http://114.253.57.101:10000/rtp/239.3.1.135:8028
江苏卫视,http://183.66.15.138:4070/rtp/235.254.198.19:1352
江苏卫视,http://112.255.69.58:6666/rtp/239.253.254.83:8000
江苏卫视,http://49.79.3.119:8890/rtp/239.49.8.138:6000
江苏卫视,http://117.86.49.151:7777/rtp/239.49.8.138:6000
江苏卫视,http://117.86.50.46:7777/rtp/239.49.8.138:6000
江西卫视,http://114.95.156.205:4022/rtp/239.45.1.122:5140
江西卫视,http://123.157.31.182:7912/rtp/233.50.201.145:5140
江西卫视,http://114.252.236.205:8000/rtp/239.3.1.123:8164
江西卫视,http://114.240.224.31:3000/rtp/239.3.1.123:8164
江西卫视,http://114.253.57.101:10000/rtp/239.3.1.123:8164
江西卫视,http://183.66.15.138:4070/rtp/235.254.198.29:1392
江西卫视,http://112.255.69.58:6666/rtp/239.253.254.47:8000
江西卫视,http://49.79.3.119:8890/rtp/239.49.8.185:6000
江西卫视,http://117.86.49.151:7777/rtp/239.49.8.185:6000
江西卫视,http://117.86.50.46:7777/rtp/239.49.8.185:6000
辽宁卫视,http://114.95.156.205:4022/rtp/239.45.1.123:5140
辽宁卫视,http://123.157.31.182:7912/rtp/233.50.201.141:5140
辽宁卫视,http://114.252.236.205:8000/rtp/239.3.1.210:8056
辽宁卫视,http://114.240.224.31:3000/rtp/239.3.1.210:8056
辽宁卫视,http://114.253.57.101:10000/rtp/239.3.1.210:8056
辽宁卫视,http://183.66.15.138:4070/rtp/235.254.198.68:1548
辽宁卫视,http://112.255.69.58:6666/rtp/239.253.254.92:8000
辽宁卫视,http://49.79.3.119:8890/rtp/239.49.8.173:6000
辽宁卫视,http://117.86.49.151:7777/rtp/239.49.8.173:6000
辽宁卫视,http://117.86.50.46:7777/rtp/239.49.8.173:6000
内蒙古卫视,http://114.95.156.205:4022/rtp/239.45.1.238:5140
内蒙古卫视,http://123.157.31.182:7912/rtp/233.50.201.148:5140
内蒙古卫视,http://114.252.236.205:8000/rtp/239.3.1.43:8176
内蒙古卫视,http://114.240.224.31:3000/rtp/239.3.1.43:8176
内蒙古卫视,http://114.253.57.101:10000/rtp/239.3.1.43:8176
内蒙古卫视,http://183.66.15.138:4070/rtp/235.254.198.42:1444
内蒙古卫视,http://49.79.3.119:8890/rtp/239.49.1.240:6000
内蒙古卫视,http://117.86.49.151:7777/rtp/239.49.1.240:6000
内蒙古卫视,http://117.86.50.46:7777/rtp/239.49.1.240:6000
内蒙古卫视,http://121.238.91.151:8888/rtp/239.49.1.240:6000
宁夏卫视,http://114.95.156.205:4022/rtp/239.45.1.213:5140
宁夏卫视,http://123.157.31.182:7912/rtp/233.50.201.57:5140
宁夏卫视,http://114.252.236.205:8000/rtp/239.3.1.46:8124
宁夏卫视,http://114.240.224.31:3000/rtp/239.3.1.46:8124
宁夏卫视,http://114.253.57.101:10000/rtp/239.3.1.46:8124
宁夏卫视,http://183.66.15.138:4070/rtp/235.254.198.45:1456
宁夏卫视,http://49.79.3.119:8890/rtp/239.49.1.237:6000
宁夏卫视,http://117.86.49.151:7777/rtp/239.49.1.237:6000
宁夏卫视,http://117.86.50.46:7777/rtp/239.49.1.237:6000
宁夏卫视,http://121.238.91.151:8888/rtp/239.49.1.237:6000
青海卫视,http://114.95.156.205:4022/rtp/239.45.1.230:5140
青海卫视,http://123.157.31.182:7912/rtp/233.50.201.65:5140
青海卫视,http://114.252.236.205:8000/rtp/239.3.1.44:8184
青海卫视,http://114.240.224.31:3000/rtp/239.3.1.44:8184
青海卫视,http://114.253.57.101:10000/rtp/239.3.1.44:8184
青海卫视,http://183.66.15.138:4070/rtp/235.254.198.43:1448
青海卫视,http://112.255.69.58:6666/rtp/239.253.254.195:8000
青海卫视,http://49.79.3.119:8890/rtp/239.49.1.53:6000
青海卫视,http://117.86.49.151:7777/rtp/239.49.1.53:6000
青海卫视,http://117.86.50.46:7777/rtp/239.49.1.53:6000
山东卫视,http://114.95.156.205:4022/rtp/239.45.3.238:5140
山东卫视,http://123.157.31.182:7912/rtp/233.50.201.105:5140
山东卫视,http://114.252.236.205:8000/rtp/239.3.1.209:8052
山东卫视,http://114.240.224.31:3000/rtp/239.3.1.209:8052
山东卫视,http://114.253.57.101:10000/rtp/239.3.1.209:8052
山东卫视,http://183.66.15.138:4070/rtp/235.254.198.69:1552
山东卫视,http://112.255.69.58:6666/rtp/239.253.254.78:8000
山东卫视,http://49.79.3.119:8890/rtp/239.49.8.146:6000
山东卫视,http://117.86.49.151:7777/rtp/239.49.8.146:6000
山东卫视,http://117.86.50.46:7777/rtp/239.49.8.146:6000
山西卫视,http://114.95.156.205:4022/rtp/239.45.1.229:5140
山西卫视,http://123.157.31.182:7912/rtp/233.50.201.51:5140
山西卫视,http://114.252.236.205:8000/rtp/239.3.1.42:8172
山西卫视,http://114.240.224.31:3000/rtp/239.3.1.42:8172
山西卫视,http://114.253.57.101:10000/rtp/239.3.1.42:8172
山西卫视,http://183.66.15.138:4070/rtp/235.254.198.41:1440
山西卫视,http://49.79.3.119:8890/rtp/239.49.1.51:6000
山西卫视,http://117.86.49.151:7777/rtp/239.49.1.51:6000
山西卫视,http://117.86.50.46:7777/rtp/239.49.1.51:6000
山西卫视,http://121.238.91.151:8888/rtp/239.49.1.51:6000
陕西卫视,http://114.95.156.205:4022/rtp/239.45.1.232:5140
陕西卫视,http://123.157.31.182:7912/rtp/233.50.201.59:5140
陕西卫视,http://114.252.236.205:8000/rtp/239.3.1.41:8140
陕西卫视,http://114.240.224.31:3000/rtp/239.3.1.41:8140
陕西卫视,http://114.253.57.101:10000/rtp/239.3.1.41:8140
陕西卫视,http://183.66.15.138:4070/rtp/235.254.198.40:1436
陕西卫视,http://49.79.3.119:8890/rtp/239.49.1.248:6000
陕西卫视,http://117.86.49.151:7777/rtp/239.49.1.248:6000
陕西卫视,http://117.86.50.46:7777/rtp/239.49.1.248:6000
陕西卫视,http://121.238.91.151:8888/rtp/239.49.1.248:6000
四川卫视,http://114.95.156.205:4022/rtp/239.45.1.83:5140
四川卫视,http://123.157.31.182:7912/rtp/233.50.201.139:5140
四川卫视,http://114.252.236.205:8000/rtp/239.3.1.29:8288
四川卫视,http://114.240.224.31:3000/rtp/239.3.1.29:8288
四川卫视,http://114.253.57.101:10000/rtp/239.3.1.29:8288
四川卫视,http://183.66.15.138:4070/rtp/235.254.198.28:1388
四川卫视,http://112.255.69.58:6666/rtp/239.253.254.180:8000
四川卫视,http://49.79.3.119:8890/rtp/239.49.8.184:6000
四川卫视,http://117.86.49.151:7777/rtp/239.49.8.184:6000
四川卫视,http://117.86.50.46:7777/rtp/239.49.8.184:6000
深圳卫视,http://114.95.156.205:4022/rtp/239.45.3.231:5140
深圳卫视,http://123.157.31.182:7912/rtp/233.50.201.101:5140
深圳卫视,http://114.252.236.205:8000/rtp/239.3.1.134:8020
深圳卫视,http://114.240.224.31:3000/rtp/239.3.1.134:8020
深圳卫视,http://114.253.57.101:10000/rtp/239.3.1.134:8020
深圳卫视,http://183.66.15.138:4070/rtp/235.254.198.71:1560
深圳卫视,http://112.255.69.58:6666/rtp/239.253.254.91:8000
深圳卫视,http://49.79.3.119:8890/rtp/239.49.8.145:6000
深圳卫视,http://117.86.49.151:7777/rtp/239.49.8.145:6000
深圳卫视,http://117.86.50.46:7777/rtp/239.49.8.145:6000
三沙卫视,http://114.95.156.205:4022/rtp/239.45.1.82:5140
三沙卫视,http://114.252.236.205:8000/rtp/239.3.1.155:4120
三沙卫视,http://114.240.224.31:3000/rtp/239.3.1.155:4120
三沙卫视,http://114.253.57.101:10000/rtp/239.3.1.155:4120
三沙卫视,http://139.129.231.228:50060/rtp/239.21.2.9:5002
三沙卫视,http://139.196.151.191:2051/rtp/239.45.1.82:5140
天津卫视,http://114.95.156.205:4022/rtp/239.45.1.124:5140
天津卫视,http://123.157.31.182:7912/rtp/233.50.201.104:5140
天津卫视,http://114.252.236.205:8000/rtp/239.3.1.141:1234
天津卫视,http://114.240.224.31:3000/rtp/239.3.1.141:1234
天津卫视,http://114.253.57.101:10000/rtp/239.3.1.141:1234
天津卫视,http://183.66.15.138:4070/rtp/235.254.198.22:1364
天津卫视,http://112.255.69.58:6666/rtp/239.253.254.89:8000
天津卫视,http://49.79.3.119:8890/rtp/239.49.8.148:6000
天津卫视,http://117.86.49.151:7777/rtp/239.49.8.148:6000
天津卫视,http://117.86.50.46:7777/rtp/239.49.8.148:6000
西藏卫视,http://114.95.156.205:4022/rtp/239.45.1.231:5140
西藏卫视,http://123.157.31.182:7912/rtp/233.50.201.70:5140
西藏卫视,http://114.252.236.205:8000/rtp/239.3.1.47:8164
西藏卫视,http://114.240.224.31:3000/rtp/239.3.1.47:8164
西藏卫视,http://114.253.57.101:10000/rtp/239.3.1.47:8164
西藏卫视,http://183.66.15.138:4070/rtp/235.254.198.46:1460
西藏卫视,http://49.79.3.119:8890/rtp/239.49.1.139:6000
西藏卫视,http://117.86.49.151:7777/rtp/239.49.1.139:6000
西藏卫视,http://117.86.50.46:7777/rtp/239.49.1.139:6000
西藏卫视,http://121.238.91.151:8888/rtp/239.49.1.139:6000
新疆卫视,http://114.95.156.205:4022/rtp/239.45.1.116:5140
新疆卫视,http://114.252.236.205:8000/rtp/239.3.1.48:8160
新疆卫视,http://114.240.224.31:3000/rtp/239.3.1.48:8160
新疆卫视,http://114.253.57.101:10000/rtp/239.3.1.48:8160
新疆卫视,http://183.66.15.138:4070/rtp/235.254.198.47:1464
新疆卫视,http://49.79.3.119:8890/rtp/239.49.1.239:6000
新疆卫视,http://117.86.49.151:7777/rtp/239.49.1.239:6000
新疆卫视,http://117.86.50.46:7777/rtp/239.49.1.239:6000
新疆卫视,http://121.238.91.151:8888/rtp/239.49.1.239:6000
新疆卫视,http://139.129.231.228:50060/rtp/239.21.1.45:5002
云南卫视,http://114.95.156.205:4022/rtp/239.45.0.4:5140
云南卫视,http://123.157.31.182:7912/rtp/233.50.201.46:5140
云南卫视,http://114.252.236.205:8000/rtp/239.3.1.26:8108
云南卫视,http://114.240.224.31:3000/rtp/239.3.1.26:8108
云南卫视,http://114.253.57.101:10000/rtp/239.3.1.26:8108
云南卫视,http://183.66.15.138:4070/rtp/235.254.198.25:1376
云南卫视,http://112.255.69.58:6666/rtp/239.253.254.196:8000
云南卫视,http://49.79.3.119:8890/rtp/239.49.1.235:6000
云南卫视,http://117.86.49.151:7777/rtp/239.49.1.235:6000
云南卫视,http://117.86.50.46:7777/rtp/239.49.1.235:6000

☘️广东频道,#genre#
广东珠江,http://14.112.86.85:4022/rtp/239.77.0.114:5146
广东体育,http://14.112.86.85:4022/rtp/239.77.0.112:5146
广东新闻,http://14.112.86.85:4022/rtp/239.77.0.173:5146
广东卫视,http://114.95.156.205:4022/rtp/239.45.3.230:5140
广东卫视,http://123.157.31.182:7912/rtp/233.50.201.102:5140
广东卫视,http://114.252.236.205:8000/rtp/239.3.1.142:8048
广东卫视,http://114.240.224.31:3000/rtp/239.3.1.142:8048
广东卫视,http://114.253.57.101:10000/rtp/239.3.1.142:8048
广东卫视,http://183.66.15.138:4070/rtp/235.254.196.204:1088
广东卫视,http://112.255.69.58:6666/rtp/239.253.254.90:8000
广东卫视,http://49.79.3.119:8890/rtp/239.49.8.143:6000
广东卫视,http://117.86.49.151:7777/rtp/239.49.8.143:6000
广东卫视,http://117.86.50.46:7777/rtp/239.49.8.143:6000
广东民生,http://14.112.86.85:4022/rtp/239.77.0.225:5146
大湾区卫视,http://14.112.86.85:4022/rtp/239.77.0.215:5146
广州综合,http://14.112.86.85:4022/rtp/239.253.43.66:5146
广州影视,http://14.112.86.85:4022/rtp/239.253.43.68:5146
广州竞赛,http://14.112.86.85:4022/rtp/239.253.43.70:5146
江门综合,http://14.112.86.85:4022/rtp/239.77.0.195:5146
江门侨乡生活,http://14.112.86.85:4022/rtp/239.77.0.196:5146
佛山综合,http://14.112.86.85:4022/rtp/239.253.43.52:5146
深圳卫视,http://114.95.156.205:4022/rtp/239.45.3.231:5140
深圳卫视,http://123.157.31.182:7912/rtp/233.50.201.101:5140
深圳卫视,http://114.252.236.205:8000/rtp/239.3.1.134:8020
深圳卫视,http://114.240.224.31:3000/rtp/239.3.1.134:8020
深圳卫视,http://114.253.57.101:10000/rtp/239.3.1.134:8020
深圳卫视,http://183.66.15.138:4070/rtp/235.254.198.71:1560
深圳卫视,http://112.255.69.58:6666/rtp/239.253.254.91:8000
深圳卫视,http://49.79.3.119:8890/rtp/239.49.8.145:6000
深圳卫视,http://117.86.49.151:7777/rtp/239.49.8.145:6000
深圳卫视,http://117.86.50.46:7777/rtp/239.49.8.145:6000
汕头综合,http://14.112.86.85:4022/rtp/239.253.43.30:5146
汕头经济,http://14.112.86.85:4022/rtp/239.253.43.43:5146
汕头文旅,http://14.112.86.85:4022/rtp/239.253.43.44:5146
茂名综合,http://14.112.86.85:4022/rtp/239.77.0.204:5146
茂名公共,http://14.112.86.85:4022/rtp/239.77.0.205:5146

☘️浙江频道,#genre#
浙江钱江,http://120.55.49.231:3095/rtp/233.50.201.132:5140
浙江钱江台,http://120.55.49.231:3095/rtp/233.50.201.132:5140
浙江生活,http://120.55.49.231:3095/rtp/233.50.201.133:5140
浙江经济生活,http://123.157.31.182:7912/rtp/233.50.201.133:5140
浙江教育,http://123.157.31.182:7912/rtp/233.50.201.134:5140
浙江教育,http://120.55.49.231:3095/rtp/233.50.201.134:5140
浙江民生,http://123.157.31.182:7912/rtp/233.50.201.136:5140
浙江民生,http://120.55.49.231:3095/rtp/233.50.201.136:5140
浙江新闻,http://120.55.49.231:3095/rtp/233.50.201.137:5140
浙江少儿,http://123.157.31.182:7912/rtp/233.50.201.138:5140
浙江少儿,http://120.55.49.231:3095/rtp/233.50.201.138:5140
杭州综合,http://120.55.49.231:3095/rtp/233.50.201.173:5140
杭州明珠,http://120.55.49.231:3095/rtp/233.50.201.174:5140
杭州生活,http://120.55.49.231:3095/rtp/233.50.201.175:5140
杭州影视,http://120.55.49.231:3095/rtp/233.50.201.176:5140
杭州青少,http://120.55.49.231:3095/rtp/233.50.201.177:5140
杭州导视,http://123.157.31.182:7912/rtp/233.50.201.182:5140
杭州导视,http://120.55.49.231:3095/rtp/233.50.201.182:5140
宁波TV1,http://123.157.31.182:7912/rtp/233.50.201.168:5140
宁波TV2,http://123.157.31.182:7912/rtp/233.50.201.178:5140
宁波TV3,http://123.157.31.182:7912/rtp/233.50.201.179:5140
宁波TV4,http://123.157.31.182:7912/rtp/233.50.201.180:5140
宁波TV5,http://123.157.31.182:7912/rtp/233.50.201.181:5140
浙江经济,http://120.55.49.231:3095/rtp/233.50.201.133:5140
之江纪录,http://120.55.49.231:3095/rtp/233.50.202.25:5140
丽水新闻,http://123.157.31.182:7912/rtp/233.50.201.162:5140
丽水新闻,http://120.55.49.231:3095/rtp/233.50.201.162:5140
湖州公共,http://123.157.31.182:7912/rtp/233.50.201.158:5140
衢州公共,http://120.55.49.231:3095/rtp/233.50.202.12:5140

☘️北京频道,#genre#

☘️上海频道,#genre#
七彩戏剧,http://114.95.156.205:4022/rtp/239.45.3.61:5140
七彩戏剧,http://49.79.3.119:8890/rtp/239.49.1.175:6000
七彩戏剧,http://117.86.49.151:7777/rtp/239.49.1.175:6000
七彩戏剧,http://117.86.50.46:7777/rtp/239.49.1.175:6000
七彩戏剧,http://121.238.91.151:8888/rtp/239.49.1.175:6000
七彩戏剧,http://139.196.151.191:2051/rtp/239.45.3.61:5140
上海纪实,http://139.129.231.228:50060/rtp/239.21.1.171:5002
上海纪实,http://183.191.227.128:8083/rtp/226.0.2.193:9456
上视外语,http://114.95.156.205:4022/rtp/239.45.1.127:5140
上视外语,http://139.196.151.191:2051/rtp/239.45.1.127:5140
东方影视,http://114.95.156.205:4022/rtp/239.45.3.237:5140
东方影视,http://139.196.151.191:2051/rtp/239.45.3.237:5140
东方财经,http://114.95.156.205:4022/rtp/239.45.1.119:5140
东方财经,http://112.255.69.58:6666/rtp/239.253.254.94:8000
东方财经,http://49.79.3.119:8890/rtp/239.49.1.182:6000
东方财经,http://117.86.49.151:7777/rtp/239.49.1.182:6000
东方财经,http://117.86.50.46:7777/rtp/239.49.1.182:6000
东方财经,http://121.238.91.151:8888/rtp/239.49.1.182:6000
东方财经,http://139.196.151.191:2051/rtp/239.45.1.119:5140
东方财经,http://183.191.227.128:8083/rtp/226.0.2.76:8520
东方财经,http://60.2.190.206:4000/rtp/239.253.93.239:6417
全纪实,http://114.95.156.205:4022/rtp/239.45.3.135:5140
全纪实,http://49.79.3.119:8890/rtp/239.49.1.173:6000
全纪实,http://117.86.49.151:7777/rtp/239.49.1.173:6000
全纪实,http://117.86.50.46:7777/rtp/239.49.1.173:6000
全纪实,http://121.238.91.151:8888/rtp/239.49.1.173:6000
全纪实,http://139.196.151.191:2051/rtp/239.45.3.135:5140
动漫秀场,http://114.95.156.205:4022/rtp/239.45.3.134:5140
动漫秀场,http://123.157.31.182:7912/rtp/233.50.201.184:5140
动漫秀场,http://112.255.69.58:6666/rtp/239.253.254.115:8000
动漫秀场,http://49.79.3.119:8890/rtp/239.49.1.171:6000
动漫秀场,http://117.86.49.151:7777/rtp/239.49.1.171:6000
动漫秀场,http://117.86.50.46:7777/rtp/239.49.1.171:6000
动漫秀场,http://121.238.91.151:8888/rtp/239.49.1.171:6000
动漫秀场,http://139.196.151.191:2051/rtp/239.45.3.134:5140
动漫秀场,http://120.55.49.231:3095/rtp/233.50.201.184:5140
动漫秀场,http://183.191.227.128:8083/rtp/226.0.2.183:9376
哈哈炫动,http://114.95.156.205:4022/rtp/239.45.1.55:5140
哈哈炫动,http://123.157.31.182:7912/rtp/233.50.201.74:5140
哈哈炫动,http://139.129.231.228:50060/rtp/239.21.1.51:5002
哈哈炫动,http://139.196.151.191:2051/rtp/239.45.1.55:5140
哈哈炫动,http://120.55.49.231:3095/rtp/233.50.201.74:5140
哈哈炫动,http://183.191.227.128:8083/rtp/226.0.2.44:8264
嘉定电视台,http://114.95.156.205:4022/rtp/239.45.3.185:5140
嘉定电视台,http://139.196.151.191:2051/rtp/239.45.3.185:5140
新闻综合,http://114.95.156.205:4022/rtp/239.45.3.209:5140
新闻综合,http://139.129.231.228:50060/rtp/239.21.1.193:5002
新闻综合,http://139.196.151.191:2051/rtp/239.45.3.209:5140
欢笑剧场,http://114.95.156.205:4022/rtp/239.45.3.196:5140
欢笑剧场,http://123.157.31.182:7912/rtp/233.50.201.189:5140
欢笑剧场,http://49.79.3.119:8890/rtp/239.49.8.182:6000
欢笑剧场,http://117.86.49.151:7777/rtp/239.49.8.182:6000
欢笑剧场,http://117.86.50.46:7777/rtp/239.49.8.182:6000
欢笑剧场,http://121.238.91.151:8888/rtp/239.49.8.182:6000
欢笑剧场,http://139.196.151.191:2051/rtp/239.45.3.196:5140
欢笑剧场,http://120.55.49.231:3095/rtp/233.50.201.189:5140
法治天地,http://114.95.156.205:4022/rtp/239.45.1.46:5140
法治天地,http://112.255.69.58:6666/rtp/239.253.254.96:8000
法治天地,http://49.79.3.119:8890/rtp/239.49.1.174:6000
法治天地,http://117.86.49.151:7777/rtp/239.49.1.174:6000
法治天地,http://117.86.50.46:7777/rtp/239.49.1.174:6000
法治天地,http://121.238.91.151:8888/rtp/239.49.1.174:6000
法治天地,http://139.196.151.191:2051/rtp/239.45.1.46:5140
法治天地,http://120.55.49.231:3095/rtp/233.50.201.191:5140
法治天地,http://183.191.227.128:8083/rtp/226.0.2.83:8576
法治天地,http://60.2.190.206:4000/rtp/239.253.93.241:6419
生活时尚,http://114.95.156.205:4022/rtp/239.45.3.132:5140
生活时尚,http://123.157.31.182:7912/rtp/233.50.201.187:5140
生活时尚,http://112.255.69.58:6666/rtp/239.253.254.99:8000
生活时尚,http://49.79.3.119:8890/rtp/239.49.1.181:6000
生活时尚,http://117.86.49.151:7777/rtp/239.49.1.181:6000
生活时尚,http://117.86.50.46:7777/rtp/239.49.1.181:6000
生活时尚,http://121.238.91.151:8888/rtp/239.49.1.181:6000
生活时尚,http://139.196.151.191:2051/rtp/239.45.3.132:5140
生活时尚,http://120.55.49.231:3095/rtp/233.50.201.187:5140
生活时尚,http://183.191.227.128:8083/rtp/226.0.2.84:8584
第一财经,http://114.95.156.205:4022/rtp/239.45.3.211:5140
第一财经,http://49.79.3.119:8890/rtp/239.49.1.199:6000
第一财经,http://117.86.49.151:7777/rtp/239.49.1.199:6000
第一财经,http://117.86.50.46:7777/rtp/239.49.1.199:6000
第一财经,http://121.238.91.151:8888/rtp/239.49.1.199:6000
第一财经,http://139.196.151.191:2051/rtp/239.45.3.211:5140
第一财经,http://120.55.49.231:3095/rtp/233.50.200.125:5140
纪实人文,http://114.95.156.205:4022/rtp/239.45.3.212:5140
纪实人文,http://114.252.236.205:8000/rtp/239.3.1.212:8060
纪实人文,http://114.240.224.31:3000/rtp/239.3.1.212:8060
纪实人文,http://114.253.57.101:10000/rtp/239.3.1.212:8060
纪实人文,http://139.129.231.228:50060/rtp/239.21.1.195:5002
纪实人文,http://139.196.151.191:2051/rtp/239.45.3.212:5140
纪实人文,http://60.2.190.206:4000/rtp/239.253.92.99:6013
都市剧场,http://114.95.156.205:4022/rtp/239.45.3.136:5140
都市剧场,http://123.157.31.182:7912/rtp/233.50.201.190:5140
都市剧场,http://112.255.69.58:6666/rtp/239.253.254.98:8000
都市剧场,http://49.79.3.119:8890/rtp/239.49.1.170:6000
都市剧场,http://117.86.49.151:7777/rtp/239.49.1.170:6000
都市剧场,http://117.86.50.46:7777/rtp/239.49.1.170:6000
都市剧场,http://121.238.91.151:8888/rtp/239.49.1.170:6000
都市剧场,http://139.196.151.191:2051/rtp/239.45.3.136:5140
都市剧场,http://120.55.49.231:3095/rtp/233.50.201.190:5140
都市剧场,http://183.191.227.128:8083/rtp/226.0.2.81:8560
金色频道,http://114.95.156.205:4022/rtp/239.45.1.118:5140
金色频道,http://49.79.3.119:8890/rtp/239.49.1.169:6000
金色频道,http://117.86.49.151:7777/rtp/239.49.1.169:6000
金色频道,http://117.86.50.46:7777/rtp/239.49.1.169:6000
金色频道,http://121.238.91.151:8888/rtp/239.49.1.169:6000
金色频道,http://139.196.151.191:2051/rtp/239.45.1.118:5140

☘️重庆频道,#genre#
重庆汽摩,http://183.191.227.128:8083/rtp/226.0.2.95:8672

☘️江苏频道,#genre#
东海新闻,http://49.79.3.119:8890/rtp/239.49.1.136:6000
东海新闻,http://117.86.49.151:7777/rtp/239.49.1.136:6000
东海新闻,http://117.86.50.46:7777/rtp/239.49.1.136:6000
东海新闻,http://121.238.91.151:8888/rtp/239.49.1.136:6000
优漫卡通,http://139.129.231.228:50060/rtp/239.21.1.50:5002
优漫卡通,http://60.2.190.206:4000/rtp/239.253.93.204:6382
南京信息,http://49.79.3.119:8890/rtp/239.49.8.223:6000
南京信息,http://117.86.49.151:7777/rtp/239.49.8.223:6000
南京信息,http://117.86.50.46:7777/rtp/239.49.8.223:6000
南京信息,http://121.238.91.151:8888/rtp/239.49.8.223:6000
南京十八,http://49.79.3.119:8890/rtp/239.49.1.157:6000
南京十八,http://117.86.49.151:7777/rtp/239.49.1.157:6000
南京十八,http://117.86.50.46:7777/rtp/239.49.1.157:6000
南京十八,http://121.238.91.151:8888/rtp/239.49.1.157:6000
南京娱乐,http://49.79.3.119:8890/rtp/239.49.8.229:6000
南京娱乐,http://117.86.49.151:7777/rtp/239.49.8.229:6000
南京娱乐,http://117.86.50.46:7777/rtp/239.49.8.229:6000
南京娱乐,http://121.238.91.151:8888/rtp/239.49.8.229:6000
南京少儿,http://49.79.3.119:8890/rtp/239.49.8.230:6000
南京少儿,http://117.86.49.151:7777/rtp/239.49.8.230:6000
南京少儿,http://117.86.50.46:7777/rtp/239.49.8.230:6000
南京少儿,http://121.238.91.151:8888/rtp/239.49.8.230:6000
南京生活,http://49.79.3.119:8890/rtp/239.49.1.28:6000
南京生活,http://117.86.49.151:7777/rtp/239.49.1.28:6000
南京生活,http://117.86.50.46:7777/rtp/239.49.1.28:6000
南京生活,http://121.238.91.151:8888/rtp/239.49.1.28:6000
宿迁公共,http://49.79.3.119:8890/rtp/239.49.1.123:6000
宿迁公共,http://117.86.49.151:7777/rtp/239.49.1.123:6000
宿迁公共,http://117.86.50.46:7777/rtp/239.49.1.123:6000
宿迁公共,http://121.238.91.151:8888/rtp/239.49.1.123:6000
常州公共,http://49.79.3.119:8890/rtp/239.49.1.131:6000
常州公共,http://117.86.49.151:7777/rtp/239.49.1.131:6000
常州公共,http://117.86.50.46:7777/rtp/239.49.1.131:6000
常州公共,http://121.238.91.151:8888/rtp/239.49.1.131:6000
常州生活,http://49.79.3.119:8890/rtp/239.49.1.132:6000
常州生活,http://117.86.49.151:7777/rtp/239.49.1.132:6000
常州生活,http://117.86.50.46:7777/rtp/239.49.1.132:6000
常州生活,http://121.238.91.151:8888/rtp/239.49.1.132:6000
常州都市,http://49.79.3.119:8890/rtp/239.49.1.133:6000
常州都市,http://117.86.49.151:7777/rtp/239.49.1.133:6000
常州都市,http://117.86.50.46:7777/rtp/239.49.1.133:6000
常州都市,http://121.238.91.151:8888/rtp/239.49.1.133:6000
徐州公共頻道,http://49.79.3.119:8890/rtp/239.49.1.105:6000
徐州公共頻道,http://117.86.49.151:7777/rtp/239.49.1.105:6000
徐州公共頻道,http://117.86.50.46:7777/rtp/239.49.1.105:6000
